dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt8136,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82
tt8137,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82
tt8138,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83
tt8139,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83
tt8140,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83
tt8141,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83
tt8142,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83
tt8143,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84
tt8144,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84
tt8145,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84
tt8146,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84
tt8147,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84,63.84
tt8148,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
tt8149,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
tt8150,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
tt8151,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
tt8152,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
tt8153,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86
tt8154,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86
tt8155,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86
tt8156,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86
tt8157,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86
tt8158,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86,63.86
tt8159,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87
tt8160,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87
tt8161,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87
tt8162,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87
tt8163,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87
tt8164,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88
tt8165,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88
tt8166,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88
tt8167,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88
tt8168,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88
tt8169,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89
tt8170,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89
tt8171,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89
tt8172,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89
tt8173,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89,63.89
tt8174,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
tt8175,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
tt8176,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
tt8177,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
tt8178,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
tt8179,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
tt8180,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91
tt8181,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91
tt8182,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91
tt8183,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91
tt8184,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91,63.91
tt8185,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92
tt8186,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92
tt8187,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92
tt8188,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92
tt8189,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92
tt8190,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93
tt8191,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93
tt8192,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93
tt8193,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93
tt8194,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93
tt8195,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94
tt8196,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94
tt8197,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94
tt8198,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94
tt8199,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94,63.94
tt8200,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95
tt8201,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95
tt8202,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95
tt8203,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95
tt8204,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95
tt8205,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95
tt8206,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96
tt8207,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96
tt8208,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96
tt8209,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96
tt8210,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96
tt8211,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97
tt8212,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97
tt8213,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97
tt8214,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97
tt8215,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97,63.97
tt8216,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98
tt8217,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98
tt8218,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98
tt8219,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98
tt8220,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98
tt8221,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99
tt8222,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99
tt8223,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99
tt8224,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99
tt8225,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99
tt8226,64,64,64,64,64,64,64,64,64,64,64,64,64,64
tt8227,64,64,64,64,64,64,64,64,64,64,64,64,64,64
tt8228,64,64,64,64,64,64,64,64,64,64,64,64,64,64
tt8229,64,64,64,64,64,64,64,64,64,64,64,64,64,64
tt8230,64,64,64,64,64,64,64,64,64,64,64,64,64,64
tt8231,64,64,64,64,64,64,64,64,64,64,64,64,64,64
tt8232,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01
tt8233,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01
tt8234,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01
tt8235,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01
tt8236,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01,64.01
tt8237,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02
tt8238,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02
tt8239,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02
tt8240,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02
tt8241,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02,64.02
tt8242,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03
tt8243,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03
tt8244,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03
tt8245,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03
tt8246,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03
tt8247,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04
tt8248,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04
tt8249,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04
tt8250,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04
tt8251,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04
tt8252,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
tt8253,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
tt8254,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
tt8255,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
tt8256,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
tt8257,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
tt8258,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06
tt8259,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06
tt8260,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06
tt8261,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06
tt8262,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06
tt8263,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07
tt8264,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07
tt8265,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07
tt8266,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07
tt8267,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07
tt8268,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08
tt8269,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08
tt8270,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08
tt8271,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08
tt8272,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08
tt8273,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09
tt8274,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09
tt8275,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09
tt8276,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09
tt8277,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09
tt8278,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1
tt8279,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1
tt8280,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1
tt8281,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1
tt8282,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1
tt8283,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1
tt8284,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
tt8285,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
tt8286,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
tt8287,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
tt8288,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
tt8289,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12
tt8290,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12
tt8291,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12
tt8292,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12
tt8293,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12
tt8294,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13
tt8295,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13
tt8296,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13
tt8297,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13
tt8298,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13
tt8299,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14
tt8300,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14
tt8301,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14
tt8302,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14
tt8303,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14,64.14
tt8304,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15
tt8305,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15
tt8306,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15
tt8307,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15
tt8308,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15
tt8309,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15,64.15
tt8310,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16
tt8311,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16
tt8312,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16
tt8313,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16
tt8314,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16
tt8315,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17
tt8316,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17
tt8317,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17
tt8318,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17
tt8319,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17,64.17
tt8320,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18
tt8321,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18
tt8322,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18
tt8323,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18
tt8324,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18
tt8325,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19
tt8326,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19
tt8327,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19
tt8328,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19
tt8329,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19,64.19
tt8330,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2
tt8331,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2
tt8332,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2
tt8333,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2
tt8334,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2
tt8335,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2
tt8336,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21
tt8337,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21
tt8338,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21
tt8339,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21
tt8340,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21
tt8341,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22
tt8342,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22
tt8343,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22
tt8344,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22
tt8345,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22
tt8346,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23
tt8347,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23
tt8348,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23
tt8349,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23
tt8350,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23,64.23
tt8351,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24
tt8352,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24
tt8353,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24
tt8354,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24
tt8355,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24
tt8356,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25
tt8357,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25
tt8358,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25
tt8359,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25
tt8360,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25
tt8361,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25
tt8362,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
tt8363,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
tt8364,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
tt8365,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
tt8366,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
