dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt8228,50744,28757,27040,29480,39149,50744,124596,85621,92837,20708,29142,20769,113027,116019
tt8229,49382,21298,13559,11001,26132,49382,119015,79088,84856,9276,21977,9117,101117,107717
tt8230,71359,22687,14327,10023,27361,71359,119548,77765,81012,9834,27197,9908,95790,105948
tt8231,71775,23975,13222,9856,26381,71775,122841,77715,80961,10354,33853,9723,95823,106513
tt8232,77711,25143,12335,12814,25733,77711,125734,77496,80960,13275,40036,9691,97957,106633
tt8233,80225,27055,12207,16686,25295,80225,128550,76538,80438,17067,42534,9776,99602,109217
tt8234,75387,29212,11995,17985,24548,75387,133003,74691,81032,20118,44639,9896,100055,112114
tt8235,82069,31435,11502,19967,23465,82069,139051,72961,81467,22805,48014,10213,103726,107566
tt8236,89990,33067,10672,21848,22246,89990,145247,73290,79353,25098,50451,10526,112331,106543
tt8237,86918,34530,11243,22029,22055,86918,150267,75416,78843,28493,56190,11832,116940,106533
tt8238,84913,37816,15168,23394,24459,84913,155119,80920,81128,33905,61266,15587,115761,107294
tt8239,98714,50348,33247,30727,42197,98714,168636,96309,94328,48128,77046,29880,125374,119792
tt8240,77090,43978,29780,25314,44133,77090,169160,101329,100601,41576,76667,26778,129011,124476
tt8241,58576,33643,28540,27959,50392,58576,151741,100858,97321,28644,60641,31762,119837,115330
tt8242,47761,27609,28126,30842,52263,47761,149502,110548,98893,22899,43180,34996,117985,120469
tt8243,30564,22314,35181,37582,56317,30564,141926,104610,98523,26654,24198,41458,110187,117844
tt8244,24420,27509,44769,45933,62419,24420,142765,107272,104009,35056,31349,50785,106162,107498
tt8245,23838,30626,44936,45826,61469,23838,148829,109586,96501,33762,33397,52376,101475,101785
tt8246,21256,28556,41878,44632,54548,21256,149996,93169,95529,28637,31682,50654,96274,99255
tt8247,22009,30153,41245,43590,46312,22009,154669,89402,99513,28958,31387,53141,84620,106768
tt8248,29804,27752,38167,40861,35238,29804,165097,97647,97272,26166,25847,50475,82713,115570
tt8249,41999,26102,37174,43160,32477,41999,181089,99319,102248,25260,26362,47508,100177,121360
tt8250,50082,23092,33305,41645,33273,50082,187237,102261,103005,22597,23857,37325,121076,120344
tt8251,47882,22576,28112,35316,33794,47882,179172,92690,92563,20527,20761,29986,121569,108269
tt8252,48808,29785,25085,28379,33738,48808,182659,92842,94393,23305,24017,26774,124592,111236
tt8253,40433,23847,11554,10687,21938,40433,176851,84881,85481,15089,15760,10795,117466,106983
tt8254,56218,26065,13092,9882,24404,56218,176387,84677,82108,17488,18464,10112,118757,109470
tt8255,48663,28028,13785,9763,24225,48663,177845,81883,81838,20783,23904,9915,120985,114213
tt8256,41452,29764,13283,9644,24124,41452,177882,81548,81747,23919,26384,9831,121449,118496
tt8257,36991,32014,14091,9607,24161,36991,177486,82638,81685,26613,28866,9883,121465,122894
tt8258,35352,34912,13991,9815,24040,35352,177877,83602,81682,28997,33355,9945,122894,125223
tt8259,39611,38178,13062,9579,23914,39611,178906,84550,81932,33448,38574,10211,124293,125973
tt8260,40663,42949,12584,9693,23878,40663,179875,86079,82746,37163,44305,11089,121386,126348
tt8261,36085,49597,12720,9993,24352,36085,181508,88489,84129,41103,49852,12384,120568,128450
tt8262,35494,59162,15107,12398,26974,35494,184343,92651,86363,44175,55092,15675,122215,134342
tt8263,51956,66990,31248,27117,44568,51956,195991,105691,98379,57949,66542,28374,132360,149544
tt8264,42931,44737,27993,26254,44019,42931,195339,110363,102352,51975,60174,27765,133214,157384
tt8265,41118,26489,28371,28407,48095,41118,172954,103968,95267,38537,40166,47091,108826,156440
tt8266,36260,22596,27380,29258,49657,36260,159866,96811,97333,32677,27425,53636,91690,161989
tt8267,22616,26966,32623,33329,53411,22616,148164,78696,91990,24835,24934,47660,66828,156175
tt8268,25107,35926,41111,39787,59204,25107,146317,68791,92425,26382,35009,49580,54717,152268
tt8269,25329,35583,42389,37733,57905,25329,143173,63816,94513,27109,36651,49106,47678,149295
tt8270,22117,31732,40676,32196,55631,22117,140785,60241,94941,24276,33722,48508,37425,147618
tt8271,19754,32582,39911,25398,56391,19754,142496,59347,97444,23869,37755,51663,32712,153672
tt8272,21173,28769,36235,20878,55257,21173,151760,66283,102530,21306,35344,47033,35636,159880
tt8273,34318,27988,35605,25055,54193,34318,170757,87995,110611,23179,30962,41411,53761,164575
tt8274,41376,23856,31172,26191,47925,41376,180101,105476,111114,24065,25103,31780,78337,163945
tt8275,36141,21993,28109,25471,43184,36141,173682,101931,98177,25154,20704,26323,81392,152675
tt8276,39443,29545,25658,22849,41381,39443,176049,105938,97353,30353,21336,23613,84714,154419
tt8277,30985,24562,10986,9472,28030,30985,167513,99483,88054,23266,16176,9955,80241,147811
tt8278,46926,27247,11830,10249,29113,46926,164186,98490,86211,28552,20981,10441,78171,147212
tt8279,52222,29380,12076,10047,28155,52222,164554,99579,87699,32874,23454,10188,76138,150272
tt8280,56319,31298,12865,12332,27684,56319,165382,100545,87122,35409,24977,10033,75525,153594
tt8281,61208,33456,12620,15498,27269,61208,166537,100867,84636,36332,27844,10085,72523,157007
tt8282,66524,35897,12187,17239,26754,66524,167028,100457,81861,38611,30173,10536,70933,160046
tt8283,74171,38355,11989,17621,26060,74171,166486,99803,80252,42458,30710,12122,72281,162642
tt8284,78732,41842,11961,17047,25388,78732,165763,98297,79950,45076,30785,13676,71933,165229
tt8285,81058,46642,12422,17130,24878,81058,165741,96556,80361,46029,32730,15645,69607,168475
tt8286,84901,54305,14662,19945,26369,84901,167862,96225,82901,50658,40550,19602,71546,173701
tt8287,99361,62303,30730,33581,42883,99361,179016,105836,95532,65217,59720,30458,94565,187609
tt8288,82816,41548,27318,30114,46665,82816,175740,109183,100227,57723,56602,26745,103192,191875
tt8289,75174,25288,27686,24331,55187,75174,150879,103296,92777,41769,40041,33182,74050,185416
tt8290,75747,24110,26973,25170,57209,75747,134378,104629,92450,35141,33507,38237,54947,188147
tt8291,67809,27969,32099,35446,60040,67809,120369,96286,84088,26452,25054,44688,35295,178141
tt8292,66813,36369,42160,45713,65448,66813,121097,91227,81449,26464,32349,51019,29223,168297
tt8293,69388,37094,44362,46828,65056,69388,122349,84185,80787,26359,34749,50687,26638,157765
tt8294,68524,33539,42059,44928,61805,68524,124237,75201,78752,21913,29398,50377,23848,149052
tt8295,73377,34253,41034,46480,60381,73377,129158,69592,79151,21519,33154,52596,21951,145015
tt8296,84946,31312,38410,46245,56928,84946,134658,72376,83147,20537,30654,47097,23105,143152
tt8297,89572,30227,38070,47708,54766,89572,147410,88784,90469,25575,30355,43861,37572,143373
tt8298,91809,25468,33227,43373,47933,91809,152710,100674,91144,30251,24708,34063,58420,137297
tt8299,79058,20852,28670,37074,42578,79058,143730,93382,79333,27845,20782,27281,60196,120409
tt8300,77444,22791,26180,31108,40269,77444,144128,93996,79598,32030,21517,25599,68516,118067
tt8301,70284,17992,12483,14715,26617,70284,132336,84120,69832,23417,15199,12489,64609,107632
tt8302,87082,21136,13584,12925,27270,87082,125471,79694,66906,24418,21442,13144,65217,103861
tt8303,84509,22784,12674,10033,26399,84509,122967,77300,67237,27706,26747,11723,71409,105950
tt8304,84507,23759,12450,9694,26295,84507,123102,74637,67793,32901,30736,10451,74699,110868
tt8305,85073,27446,12570,9713,26428,85073,123936,72691,68101,38140,39878,9689,75616,115894
tt8306,85209,34349,12475,9689,26176,85209,124419,71871,68423,39972,47261,9692,76992,117985
tt8307,84687,42395,12154,9710,25528,84687,124378,71279,68972,41187,50472,9724,77030,116619
tt8308,83455,49773,11782,10102,24850,83455,124295,71643,69922,43166,51188,9764,83696,114693
tt8309,85039,57214,11693,14420,24588,85039,123849,73804,71454,45385,51677,10213,91671,113304
tt8310,85227,66236,13863,21075,26617,85227,124630,77801,74185,48408,55687,14173,96094,113755
tt8311,95516,72050,28890,29609,43876,95516,134649,92458,86943,62490,69008,28045,107968,123928
tt8312,80774,46536,25788,28178,46855,80774,136362,99447,90919,56458,69911,28162,105294,126849
tt8313,71050,26427,27795,38094,54759,71050,127884,95865,78781,42243,53754,35034,90292,121714
tt8314,65856,24983,28282,42290,56961,65856,129918,96088,73807,36645,41390,38407,86832,126612
tt8315,60443,29818,33087,47362,60593,60443,122807,86034,63339,25897,27251,40483,67237,123415
tt8316,61180,38457,41201,56306,66486,61180,116817,81738,59553,26646,30226,49475,57078,125256
tt8317,59008,39754,41001,57756,65938,59008,111147,78256,56648,29326,34514,52397,53531,127615
tt8318,52286,36747,38542,55220,63153,52286,108171,73597,51518,26259,36224,49301,49824,128252
tt8319,49766,38136,40100,55990,62357,49766,105797,71354,49849,24174,38366,47613,46329,129592
tt8320,56502,35258,38991,55609,58312,56502,105258,76428,53773,20657,35072,43124,48056,131581
tt8321,69236,33184,39128,55705,55589,69236,111608,90943,65660,22918,35535,38297,69083,136260
tt8322,76991,26741,34490,50052,48424,76991,112691,100782,73256,25455,26294,31445,91859,136100
tt8323,70211,20943,29200,42486,42874,70211,101883,94804,68376,21654,21021,27809,96852,125414
tt8324,69870,25063,25974,34818,40497,69870,103902,97731,75450,21282,25931,25535,108441,126685
tt8325,61510,21572,12003,17581,27064,61510,96596,90528,69889,12070,19799,11225,108485,118207
tt8326,78882,25259,13298,16583,27977,78882,96050,90555,68686,14481,23141,12441,105840,115961
tt8327,77703,27440,12764,13493,26959,77703,99816,93887,70300,18048,28328,11292,110396,116218
tt8328,75807,29037,12435,10661,26227,75807,104268,97075,71486,20223,35026,9768,115303,115567
tt8329,72107,31561,12465,9811,25709,72107,108667,101306,71934,22668,39217,9703,121396,114941
tt8330,71005,35101,12613,9797,25061,71005,111978,107065,72359,23478,41883,9718,125386,114576
tt8331,74001,39133,12515,9805,24458,74001,113978,112971,72943,22485,45591,9737,120151,113962
tt8332,77378,46173,12619,9859,23794,77378,115946,116814,73294,22430,49809,9751,120544,113384
tt8333,76136,57855,12854,11169,23736,76136,118256,119803,74201,23055,52923,10198,126432,112416
tt8334,82871,72414,15324,16840,25915,82871,122160,124266,77115,25704,57860,13967,129086,112674
tt8335,100750,80714,31126,29014,43275,100750,135274,137244,90454,41163,70745,27557,137940,122373
tt8336,83722,53668,27512,25320,46082,83722,137353,141686,94814,41728,65540,26237,135671,127781
tt8337,80056,29642,26267,27105,53584,80056,127496,131008,80343,37957,43777,30569,108331,128104
tt8338,81539,22389,21298,30497,55609,81539,127183,121069,72921,38465,28650,34633,83249,136167
tt8339,66597,26309,21793,38678,57980,66597,121563,103677,63149,34105,25365,40430,57791,130978
tt8340,58389,37713,27816,49935,62377,58389,120976,94799,60101,35254,36940,48886,43787,129404
tt8341,51172,40826,26014,51340,60428,51172,123263,90197,57400,37176,40132,51880,37583,130551
tt8342,34810,37497,31109,48412,56707,34810,125121,86227,52790,35599,39399,49683,33310,133960
tt8343,26097,37156,34938,47234,55490,26097,128265,84820,51862,34414,39339,48003,31022,145055
tt8344,26644,33840,33339,44497,52082,26644,136807,92470,56386,35588,34359,45367,35698,156986
tt8345,39446,32288,34050,45036,50438,39446,152847,114714,71634,43627,32993,44127,56409,167226
tt8346,55550,25920,31097,41644,44413,55550,158889,131836,83364,49196,27055,36170,77333,171081
tt8347,53925,20855,28106,34125,39694,53925,150331,129226,75725,42284,20913,28603,77525,164150
tt8348,58554,26705,26462,28166,37921,58554,153781,134912,77476,43339,23656,24039,82632,169451
tt8349,53089,22884,13739,10950,24342,53089,147988,130572,69157,34474,16926,9494,74599,165993
tt8350,69211,26523,14625,9570,24984,69211,147896,131054,68417,34416,19208,9980,71070,168568
tt8351,66425,29757,12759,9907,23657,66425,148368,133437,71103,36536,23672,9782,72051,172354
tt8352,68581,32778,13583,12529,22836,68581,146800,135713,73780,38702,29414,9701,73071,174632
tt8353,71187,36057,13348,15697,22234,71187,144648,138218,76552,40372,33776,9719,68971,176547
tt8354,71600,39372,12975,18939,21943,71600,143382,141246,79269,41766,37758,9794,64682,172110
tt8355,74965,42718,12571,21154,21948,74965,142960,144414,80637,42693,41628,10140,67805,161675
tt8356,80962,49637,12502,20738,21918,80962,142722,147230,80599,44832,45470,11528,72015,150507
tt8357,85813,61415,12656,18351,22211,85813,143036,150634,80888,48547,47973,13314,72845,143559
tt8358,89724,75677,14755,17533,24615,89724,145268,155649,82963,53484,55973,17216,79715,142235
tt8359,105860,83788,30754,27166,42119,105860,156518,167582,95226,68155,70773,29451,96689,150816
tt8360,86595,55947,27684,25617,44686,86595,156408,170483,98835,62079,66784,26743,101487,152128
tt8361,72940,30731,29193,28410,51764,72940,142253,158853,84207,52615,46121,31363,83587,144981
tt8362,66997,22683,31282,30266,53323,66997,141436,146012,74939,57051,31842,35056,82492,148450
tt8363,56581,23351,37283,32982,55743,56581,132948,120481,62478,48782,22863,40398,76678,144990
tt8364,45936,31932,44450,37909,60007,45936,126021,101753,59202,39013,34357,47585,69801,144871
tt8365,40549,33539,44022,36128,58254,40549,121808,91682,61216,34136,36000,50388,71230,144047
tt8366,43168,30538,40547,31573,55193,43168,114615,86757,69792,28656,31312,50257,71941,141302
tt8367,43628,31687,40896,26560,54412,43628,111392,85622,83030,25851,37185,52235,69657,139349
tt8368,44349,28708,39119,20614,51862,44349,116382,94220,84488,26033,35377,49762,70996,138770
tt8369,60790,27777,38973,23084,50311,60790,128684,117517,93867,31661,32033,46570,81760,143983
tt8370,73238,23521,34568,25945,44452,73238,133577,135523,96879,35757,25498,36554,88804,146830
tt8371,65474,22206,29208,25757,40038,65474,125057,133423,86301,32946,20989,29049,79879,139411
tt8372,69211,31074,25643,22306,38523,69211,125944,139076,87623,36655,22160,24792,81873,143530
tt8373,62070,27347,11260,9198,25667,62070,114997,134841,78018,31206,15970,13198,80730,137975
tt8374,77844,31322,12312,9914,27102,77844,109888,133482,74680,34531,17797,13844,83248,138265
tt8375,73076,35048,11754,9727,26205,73076,108361,131967,74490,39770,20774,10923,83251,141816
tt8376,75732,38773,11424,9649,25421,75732,107413,130008,74202,43130,23961,9708,84692,145656
tt8377,81681,41839,11491,9686,24749,81681,106404,130034,74101,45044,28350,9722,85227,149583
tt8378,81313,44247,11351,9690,23988,81313,106174,131421,74060,47376,35127,9733,79881,152111
tt8379,82345,46465,10963,9720,23465,82345,106813,133069,74005,48781,41187,9734,74536,153937
tt8380,84459,51870,11321,9760,22921,84459,107656,134009,73982,48571,43776,9742,72469,155573
tt8381,83200,61383,11591,10011,23016,83200,109297,134916,74483,49712,44611,10034,72558,157133
tt8382,86671,73327,13600,12418,25461,86671,112549,137325,77056,51463,48612,12426,74844,160531
tt8383,102963,81688,29905,26693,43150,102963,125522,147268,90428,64656,62681,27960,87566,172731
tt8384,83940,56607,27618,25039,46342,83940,123865,148320,95725,66344,63042,29839,91370,178752
tt8385,76047,32530,29139,25680,54134,76047,102239,134845,91200,60547,45692,36979,78666,177326
tt8386,67890,23789,30249,25377,56252,67890,94137,122309,96561,58455,33253,39346,72448,182889
tt8387,43193,23395,35973,28709,59121,43193,83041,101278,93627,44526,23417,43992,68626,173794
tt8388,32378,33583,43684,36806,64314,32378,80463,88460,93675,38785,30465,52481,79255,167782
tt8389,27093,36441,43585,38328,63460,27093,79125,84822,94218,32939,29946,55274,84667,165523
tt8390,24197,31500,41395,39193,60697,24197,77145,87269,93423,23702,25494,55815,84366,167128
tt8391,25018,30343,41771,40781,59353,25018,77882,93711,94626,21603,26553,53275,86509,175959
tt8392,32879,26329,39798,38559,56132,32879,84730,103912,98338,21079,25069,44738,91825,184828
tt8393,52317,25768,39818,38935,53780,52317,102725,119129,104874,27238,26333,39834,102579,190873
tt8394,63706,23180,35509,36636,46833,63706,112413,127239,105894,30506,23820,33907,109955,189062
tt8395,52770,21603,29441,31070,41218,52770,104646,118104,95762,26511,20707,29876,102361,176484
tt8396,53199,29177,25342,25953,38383,53199,107558,117686,98020,29115,25782,27245,102718,176190
tt8397,49353,24827,10938,10864,23892,49353,100800,107052,90763,22369,20586,12481,94356,166992
tt8398,69401,28642,12103,10542,23689,69401,100999,104162,89815,25271,23780,13105,95690,163226
tt8399,68309,32719,11073,9707,21479,68309,102208,106231,92109,26558,29681,12156,104361,163575
tt8400,68498,36849,10506,9705,20082,68498,101150,108573,93047,27006,34468,11164,112203,165060
tt8401,68951,40233,10316,9772,18387,68951,99638,113909,92568,28365,38682,10321,118850,166622
tt8402,69252,42712,10264,9783,17850,69252,98531,121967,91873,31912,44566,9793,122586,168303
tt8403,70486,44924,10190,9731,18490,70486,97511,130611,92006,33367,48799,9748,123447,170481
tt8404,73448,48904,9872,9668,19169,73448,96635,137593,92567,33103,54052,9758,122331,172598
tt8405,66408,55535,10114,9914,20170,66408,95727,143309,93752,34549,56747,10053,121525,175226
tt8406,57372,64566,12734,12308,23153,57372,97178,150377,95466,41009,59715,12448,123620,179942
tt8407,66682,74420,28030,28859,40547,66682,108457,164212,106404,58351,72373,27997,133608,193333
tt8408,52183,57219,25240,28246,37111,52183,111734,169521,109227,58113,74684,30064,133590,199038
tt8409,51548,37273,27363,30111,37740,51548,102657,160513,100770,48270,63177,34054,110572,195569
tt8410,58985,28856,30159,26782,36772,58985,105545,151014,100168,41563,60422,34173,97431,200921
tt8411,52899,22790,36852,28277,38928,52899,105208,131675,91246,32845,48862,36509,77752,191658
tt8412,50675,33116,45120,41086,43829,50675,107446,120130,87641,31443,34104,42960,65096,180702
tt8413,47890,36312,45674,43221,40172,47890,113671,113206,85378,29055,25717,42364,56152,172844
